name_key,as_of_fight_date,name,reach,win_ratio_dec_avg,sig_str_land_per_min_dec_avg,sig_str_def_dec_avg,td_land_per_min_dec_avg,td_def_dec_avg,sub_att_per_min_dec_avg,ko_sub_per_win_dec_avg,division_last,dob
anthony perosh,2015-11-14,anthony perosh,75.0,0.4999822273201845,3.316117918075422,0.5088161449651075,0.1071644133659823,0.3929561212619292,0.0492427260972632,0.8018914988071101,Light Heavyweight,1972-10-05
anthony pettis,2020-12-19,anthony pettis,72.0,0.4996302596298884,3.6800852020267967,0.472404557356262,0.0486742718016155,0.3872153636128926,0.0448520827630001,0.5846914813663321,Welterweight,1987-01-27
anthony rocco martin,2020-06-06,anthony rocco martin,73.0,0.4971663660287599,2.912376372412929,0.4564761525497141,0.0957294671891219,0.3884217489482927,0.0239933532384551,0.6261950507009246,Welterweight,1989-12-11
anthony smith,2025-04-26,anthony smith,76.0,0.4988031428467863,3.550336678679208,0.5237843073596132,0.0578147989911336,0.3782133465963002,0.0322509763484071,0.783455373960396,Light Heavyweight,1988-07-26
anthony torres,2007-09-08,anthony torres,74.0,0.493,3.3025,0.393921439214857,0.181,0.3531788793103448,0.0203,0.6087605199088783,Welterweight,
anton kuivanen,2013-02-23,anton kuivanen,72.0,0.493,3.4102,0.5143316297059389,0.0751,0.3553455705422653,0.022,0.6327924829221979,Lightweight,1984-05-01
anton turkalj,2024-03-30,anton turkalj,78.0,0.4991517891350856,3.08835544483889,0.5649889768882376,0.0803629200505667,0.3826430908173496,0.0187711272204308,0.7899525332061189,Light Heavyweight,1996-06-10
anton zafir,2016-07-08,anton zafir,74.0,0.5004411122010918,3.571664567057732,0.4157050329375308,0.0878537355362348,0.3645818012187657,0.0440566474115838,0.6389342048420897,Welterweight,1987-05-10
antoni hardonk,2009-10-24,antoni hardonk,78.0,0.5004874019870676,2.916875159447574,0.4288686944262035,0.1121669210714799,0.3885077186963979,0.0660741819181244,0.9717630703767705,Heavyweight,1976-02-05
antonio arroyo,2021-09-18,antonio arroyo,73.0,0.4999978820131178,4.169878136878411,0.3713732006982843,0.0545486337309943,0.3216922653224073,0.0157379012827471,0.6251199138723781,Middleweight,1989-07-01
antonio banuelos,2011-02-05,antonio banuelos,63.0,,,,,,,,Bantamweight,
antonio braga neto,2017-12-09,antonio braga neto,77.0,0.4987354342938482,2.53017912072194,0.4428166685364493,0.167889629966969,0.4005962046844831,0.055738952555797,0.6337513494131969,Middleweight,1987-10-29
antonio carlos junior,2021-01-23,antonio carlos junior,79.0,0.4993781849321993,3.3018983930296826,0.3868911299973569,0.0720200226952813,0.3205182418369134,0.0219342862275198,0.623935228401891,Middleweight,1990-03-16
antonio carvalho,2013-03-16,antonio carvalho,70.0,0.5030405689988353,3.617360023247304,0.3814305885948924,0.0542057094949734,0.3654837731270852,0.0192966658466449,0.3843963962956648,Featherweight,1979-05-30
antonio dos santos,2015-06-20,antonio dos santos,75.0,0.507,2.2104,0.724701162045742,0.1624,0.3073786682767206,0.0092,0.6162978953960615,Middleweight,1988-07-21
antonio mckee,2011-01-01,antonio mckee,72.0,0.4994297689744664,2.6450869135140644,0.4148037453537754,0.0920099460826614,0.4775807197440259,0.0554243712220108,0.6174027503922341,Lightweight,1970-03-12
antonio mendes,2009-01-17,antonio mendes,77.0,0.4994724616358724,3.424052175490197,0.5691955356937329,0.057042110854735,0.3381284316313826,0.0143358980445587,0.7885760784000445,Light Heavyweight,1981-04-19
antonio rodrigo nogueira,2015-08-01,antonio rodrigo nogueira,77.0,0.4994232582886544,3.907704894515037,0.4756432918459952,0.0884948725998638,0.3947627165300266,0.0237309521267682,0.964528029325076,Heavyweight,1976-06-02
antonio silva,2016-09-24,antonio silva,82.0,0.5016340887732528,3.904445987021927,0.3878813853869693,0.0491460698208126,0.3877345049330846,0.0061590296855297,0.9624662352412272,Heavyweight,1979-09-14
antonio trocoli,2026-03-21,antonio trocoli,79.0,0.4955800837713215,3.1365173021104016,0.4670625661810342,0.0701099981484609,0.3501716769158521,0.0144170844019903,0.6339365954150864,Middleweight,1990-12-06
anying wang,2014-08-23,anying wang,74.0,0.507,3.2214,0.4344349679235626,0.0532,0.3083592245755295,0.0146,0.5918553377632993,Welterweight,1991-04-04
aoriqileng,2026-05-30,aoriqileng,69.0,0.5008690681837112,4.01164118000486,0.4755970056717598,0.0846356855595558,0.3704013400289918,0.0186013124025866,0.5678326080055341,Bantamweight,1993-06-25
arjan bhullar,2019-05-04,arjan bhullar,75.0,0.5023616377993211,2.803573285219668,0.4389387352506443,0.1027576179678714,0.376582616952797,0.0056614101229832,0.9610419250034422,Heavyweight,1986-05-13
arman tsarukyan,2025-11-22,arman tsarukyan,72.0,0.5052367136807058,3.910219252523605,0.4594464195746612,0.167675412951098,0.3447182176137809,0.0140098361443589,0.6174621411237707,Lightweight,1996-10-11
armen petrosyan,2025-03-08,armen petrosyan,71.0,0.4989944824265006,3.2898087809070717,0.4839086236901666,0.1403890668499143,0.3332712332611829,0.0640404391445967,0.6273410100404241,Middleweight,1990-11-03
arnold allen,2026-05-16,arnold allen,70.0,0.4999814551387359,4.006846402932416,0.4251329989784724,0.0492912832366608,0.3818813417416102,0.0219032324595173,0.3866088220390334,Featherweight,1994-01-22
artem lobov,2018-10-27,artem lobov,65.0,0.5004609237407683,4.205045221571216,0.4072842264551921,0.0880669955071432,0.35798184051549,0.0437781565624391,0.5732923163010142,Featherweight,1986-08-11
artur minev,2026-05-16,artur minev,72.0,,,,,,,,Lightweight,
ashkan mokhtarian,2017-11-18,ashkan mokhtarian,67.0,0.5012238749246242,3.191806190409,0.3582759831988157,0.1996105063307742,0.3707920062647721,0.0865577229066845,0.4552474387291697,Flyweight,1985-09-15
askar askarov,2022-03-26,askar askarov,67.0,0.505629267414208,3.3266161815149657,0.4366023791826332,0.1710461514923574,0.3870138617498804,0.0147999999999999,0.4386724298397104,Flyweight,1992-10-09
askar mozharov,2022-06-04,askar mozharov,74.0,0.49965195653278,3.512208067944364,0.5355387530096217,0.0614343569805094,0.3549690682966084,0.0117427831807316,0.788287570827106,Light Heavyweight,1994-10-26
assuerio silva,2007-04-21,assuerio silva,78.0,0.4978852431747396,2.5168543797505625,0.6167483099459204,0.2151867177271624,0.3840970317399841,0.0386771345626503,0.9657778632287256,Heavyweight,
asu almabayev,2026-06-27,asu almabayev,65.0,0.5048101217139062,2.685821006290087,0.4395674305347563,0.218051921890848,0.4035665157219746,0.0754733048815966,0.4444009222849055,Flyweight,1994-01-25
ateba gautier,2026-05-09,ateba gautier,81.0,0.507,3.9409460659330415,0.4605299020712827,0.0882722945530451,0.3316065453957349,0.0177906616987902,0.6162978953960616,Middleweight,2002-04-10
augusto mendes,2017-04-15,augusto mendes,65.0,0.4996350830761108,2.2207014781836576,0.4461763618905279,0.0810110985878573,0.3726261955792321,0.0157644800664448,0.5832122196974048,Bantamweight,1983-03-03
augusto montano,2016-09-17,augusto montano,73.0,0.4993048813925377,3.258128539497592,0.4233834124761709,0.0408182983673139,0.3043376281647197,0.0111723012279105,0.6011472935983697,Welterweight,1984-10-25
augusto sakai,2023-02-25,augusto sakai,77.0,0.4975152254105804,3.615808066183055,0.5966026803016914,0.0388245022715047,0.4291018292183102,0.0069192989394586,0.9705296633337566,Heavyweight,1991-05-09
austen lane,2026-03-21,austen lane,80.0,0.493,6.2154,0.6126410950546458,0.0774,0.319058841810836,0.0195,0.7989794616141341,Light Heavyweight,1987-11-09
austin arnett,2019-02-09,austin arnett,72.0,0.4992818710710252,4.745693175365463,0.3864099120034924,0.1435856850014377,0.4055226962793908,0.0139180285256888,0.5850225261696959,Featherweight,1991-10-22
austin bashi,2026-07-18,austin bashi,70.0,0.5006720931039672,2.582377893046796,0.4254879719046077,0.1611391361572796,0.3878368760592657,0.0666690537228552,0.3973359162906644,Featherweight,2001-09-29
austin hubbard,2025-08-23,austin hubbard,71.0,0.5004584603097598,4.965849733962214,0.5051307313599235,0.055219933595719,0.395899879490622,0.0288589093227079,0.6277458219130572,Lightweight,1991-12-22
austin lingo,2023-07-15,austin lingo,70.0,0.4991381413556382,4.341691642457712,0.4322491581781734,0.0557557984533452,0.3090478351784507,0.014603782617943,0.3874554605979332,Featherweight,1994-07-10
austin springer,2020-08-29,austin springer,71.0,0.4984757583609192,3.6185416458632047,0.4821037410677113,0.1147225916494271,0.3909624507480892,0.0462468009224339,0.4238403102413028,Featherweight,1987-05-12
austin vanderford,2025-10-04,austin vanderford,74.0,0.4976748072770001,3.5814063134707537,0.4736156630720052,0.1129382764177451,0.3733825177602727,0.0181283096629057,0.5946939174393844,Welterweight,1990-03-21
axel sola,2026-07-25,axel sola,74.0,0.502738464352769,3.953579123799356,0.5325409095012711,0.080993079629571,0.3625539261914955,0.0366850457079646,0.6358312804920572,Lightweight,1997-09-17
azamat bekoev,2026-04-04,azamat bekoev,72.0,0.5016655259871209,3.8808426542618553,0.5767039216511973,0.1636772128938711,0.3413359358182301,0.0163466615673491,0.6230188373155228,Middleweight,1995-12-30
azamat gashimov,2013-05-18,azamat gashimov,67.0,0.4993740014742052,4.356241417023855,0.3950275973393984,0.1003464987925925,0.3852861035422343,0.0421171491751654,0.4937212477159733,Flyweight,1990-04-07
azamat murzakanov,2026-04-11,azamat murzakanov,71.0,0.507,4.089349397146684,0.4287697795561399,0.0622757439634304,0.3314932452178403,0.0133104212873892,0.7764768384714904,Light Heavyweight,1989-04-12
azat maksum,2025-10-25,azat maksum,70.0,0.4963586682997192,3.3180795714284,0.5109128174566129,0.1512114695525328,0.3079340127309908,0.0274235816368487,0.4363587648615348,Flyweight,1995-02-02
azunna anyanwu,2017-09-16,azunna anyanwu,78.0,0.493,3.5889102642512283,0.4368324215734955,0.0413239909795565,0.413197291993624,0.0079493230185639,0.979369042602738,Heavyweight,1981-08-05
baergeng jieleyisi,2024-11-23,baergeng jieleyisi,71.0,,,,,,,,Road to 3 Bantamweight Tournament TitleBout,1995-11-24
baisangur susurkaev,2026-05-09,baisangur susurkaev,79.0,0.507,4.181413490184089,0.4505596712135439,0.1597766620319808,0.3306810682172936,0.0442420251410153,0.6245203855490042,Middleweight,2001-01-08
bart palaszewski,2013-04-13,bart palaszewski,70.0,0.5005966633604937,4.381029768786989,0.3789075718086059,0.080464365251128,0.3378284468311941,0.0264423890907434,0.5336355284862551,Featherweight,1983-05-30
bartosz fabinski,2021-04-17,bartosz fabinski,75.0,0.4978834077331915,3.000477875541474,0.4823574717560573,0.199090933397759,0.3628395418868793,0.0160914588657395,0.6151324483511919,Middleweight,1986-04-26
bas rutten,1999-05-07,bas rutten,78.0,0.507,2.7172,0.4900290834916047,0.0259,0.3648615535407988,0.005,0.9519614829544948,Heavyweight,
bassil hafez,2024-11-16,bassil hafez,72.0,0.5010611308089387,4.224060242768851,0.5741156961222222,0.1605,0.3862466992854923,0.0082,0.5990265995785606,Welterweight,1992-01-31
batgerel danaa,2023-04-22,batgerel danaa,70.0,0.4985341838727558,3.568572483295833,0.5016007267431588,0.0947954998903484,0.4084091195549547,0.0370045001096515,0.5808031860913015,Bantamweight,1989-07-04
bekzat almakhan,2026-06-27,bekzat almakhan,68.0,0.4978834137919279,3.043675153540552,0.5208476166037971,0.0524128017197295,0.4039923619384473,0.0164205704419726,0.5859957768116659,Bantamweight,1997-10-08
belal muhammad,2026-06-06,belal muhammad,72.0,0.5013249491080636,4.126194033516425,0.4945700323643276,0.1142129800613287,0.3009663511777905,0.0115832205887567,0.5980075085837768,Welterweight,1988-07-09
ben alloway,2013-08-28,ben alloway,76.0,0.507,3.4655,0.4018298163096076,0.0534,0.4990689972109533,0.0146,0.5918553377632993,Welterweight,1981-02-19
ben askren,2019-10-26,ben askren,73.0,0.4975982051945721,2.7129538660487857,0.4424072046843998,0.0439330131431181,0.2988666946555002,0.0118913961329084,0.6033574491361137,Welterweight,1984-07-18
ben earwood,2000-11-17,ben earwood,74.0,,,,,,,,Welterweight,
ben nguyen,2018-12-01,ben nguyen,65.0,0.5008142931981868,3.3949671249755613,0.3175891517853897,0.1017553387649195,0.3989423505245207,0.0320429224303662,0.461364851844415,Flyweight,1988-08-03
ben rothwell,2021-11-13,ben rothwell,78.0,0.5010572350796362,4.647212609653606,0.5144705921813718,0.0520279230402464,0.3748263769762181,0.0378106156336422,0.9645453425038456,Heavyweight,1981-10-17
ben saunders,2019-12-14,ben saunders,77.0,0.4999844625894225,3.5014439806666786,0.5048472578223073,0.1054777892460825,0.3600812874832739,0.032890726388835,0.612459380206757,Welterweight,1983-04-13
ben sosoli,2020-02-22,ben sosoli,72.0,0.5,2.4112,0.5120659480855101,0.025,0.3885077186963979,0.0048,0.979369042602738,Heavyweight,1989-12-10
ben wall,2014-05-10,ben wall,72.0,0.5003596988445574,3.5208379069991973,0.4087276485673453,0.0899770401072068,0.3208414273026913,0.0480699560067257,0.6989157556731512,Lightweight,1989-03-25
benardo sopaj,2026-05-16,benardo sopaj,66.0,0.4984491579688242,3.333709762115873,0.5123754715307633,0.0901374577888051,0.3542075776704297,0.0129230068221719,0.4971952653350808,Bantamweight,2000-09-25
beneil dariush,2026-05-02,beneil dariush,72.0,0.5005144613535154,3.6819494820686702,0.4818428849848308,0.1343984327706352,0.3240550116220576,0.0316902858298109,0.6231114497202699,Lightweight,1989-05-06
benito lopez,2022-11-05,benito lopez,73.0,0.4966304261236372,3.511604460687263,0.4453863873777492,0.0918800812827922,0.4304997178860689,0.0316633354435261,0.5883894480826503,Bantamweight,1994-04-06
benjamin donovan johnston,2026-05-02,benjamin donovan johnston,75.0,,,,,,,,,
benji radach,2002-09-27,benji radach,74.0,0.493,1.5317619715295865,0.5958605682706519,0.0336910029906638,0.4881903006857167,0.0092201713041658,0.6087605199088784,Welterweight,
benoit saint denis,2026-07-11,benoit saint denis,73.0,0.5041865699742235,4.571175153527427,0.5145540680336511,0.1776539434050219,0.3524293382548109,0.0761095312118972,0.6372240735845635,Lightweight,1995-12-18
benson henderson,2015-11-28,benson henderson,70.0,0.5025159644938025,3.399503615984041,0.3821144891298682,0.1040121960472302,0.3683361728526644,0.0364640351651025,0.6274688984900907,Welterweight,1983-11-16
bentley syler,2015-03-21,bentley syler,67.0,,,,,,,,Flyweight,1982-12-22
bernardo magalhaes,2012-06-08,bernardo magalhaes,72.0,0.507,4.473,0.4013647384569492,0.117,0.3083592245755295,0.0082,0.5918553377632993,Lightweight,1981-04-08
besam yousef,2013-04-06,besam yousef,74.0,0.5069999999999999,4.296324280930158,0.4655239810792797,0.0573632228579428,0.3499361947277726,0.0986336223920256,0.8272946466534169,Welterweight,1985-03-25
bevon lewis,2020-11-07,bevon lewis,79.0,0.4994643621664694,2.4799356995271364,0.5221207348218103,0.0734229592637318,0.4044864657205865,0.082084415114597,0.6443603377614686,Middleweight,1991-05-05
bharat kandare,2017-11-25,bharat kandare,72.0,,,,,,,,Featherweight,
bibulatov magomed,2019-02-02,bibulatov magomed,65.0,0.4993970695583462,3.2114162109045115,0.434394462089804,0.1165716587449049,0.3691910296665889,0.0258785557864099,0.4429818599603121,Flyweight,
bill algeo,2024-07-20,bill algeo,73.0,0.5014460113396849,3.4664793311709863,0.5506410197742427,0.1776959801875914,0.3610766204229866,0.0163883319044385,0.3885742873264451,Featherweight,1989-06-09
bill mahood,2005-06-04,bill mahood,76.0,0.493,3.7366,0.4788203694992792,0.0319,0.2842684932915231,0.008,0.7989794616141341,Light Heavyweight,
billy elekana,2026-01-31,billy elekana,77.0,0.5025877254387006,3.299590769100321,0.5216076493997654,0.1722028720777653,0.3828850804220458,0.0364735028310031,0.9239690376120436,Light Heavyweight,1995-05-28
billy miles,2007-12-08,billy miles,74.0,,,,,,,,Welterweight,1978-04-28
billy quarantillo,2024-12-14,billy quarantillo,70.0,0.5007042893219117,4.515913857532376,0.5321597839385448,0.0813230665447887,0.366814173976115,0.0281313913909804,0.4107924430984107,Featherweight,1988-12-08
billy ray goff,2025-05-31,billy ray goff,72.0,0.4991441554209407,6.0926880383296975,0.3953124064755597,0.0670169763347063,0.3280291477615015,0.0116231723059527,0.6013413723001819,Welterweight,1998-06-18
bj penn,2019-05-11,bj penn,70.0,0.4942365401355315,3.035591660073621,0.4406839064800948,0.0602583293623787,0.3577624318203098,0.02073822821473,0.5240858097270347,Lightweight,1978-12-13
blagoy ivanov,2023-07-01,blagoy ivanov,73.0,0.4985991844074557,3.079498779789456,0.5246045883029528,0.0650569629394655,0.4137329736181622,0.0079260545706609,0.9684076154149626,Heavyweight,1986-10-09
blake bilder,2024-02-03,blake bilder,68.0,0.493,2.371,0.4393551964708933,0.2533,0.3654837731270852,0.0128,0.3922670729633906,Featherweight,1990-07-12
blood diamond,2023-09-09,blood diamond,76.0,0.4929999999999999,3.2446602784503167,0.5394868212019035,0.0414677248096442,0.3298405383561369,0.0113295760609546,0.6087605199088781,Welterweight,1988-07-10
bo nickal,2026-06-14,bo nickal,76.0,0.5040558472544784,3.474718902380474,0.4408961548563423,0.1222406052224468,0.2880369229114001,0.0620087957506359,0.6204002263147883,Middleweight,1996-01-14
bob cook,2000-03-10,bob cook,72.0,,,,,,,,Lightweight,
bobby hoffman,2001-11-02,bobby hoffman,78.0,0.4976079896075299,2.735386934457884,0.5252229434593486,0.0721810428119489,0.42006344320694,0.0073344587283929,0.970348060457962,Heavyweight,
bobby moffett,2019-08-10,bobby moffett,73.0,0.4978284308650126,3.1012380744144417,0.4448933951892764,0.040193133888777,0.3969492483915505,0.0126084720967869,0.4069090572735251,Featherweight,1990-06-01
bobby nash,2017-11-25,bobby nash,74.0,0.4983788669931247,3.978019397076455,0.4140684912357619,0.1523529386155104,0.3032917412696093,0.010985959936403,0.602265468033477,Welterweight,1990-03-26
bobby southworth,2005-04-09,bobby southworth,76.0,,,,,,,,Light Heavyweight,
bobby voelker,2014-06-07,bobby voelker,74.0,0.493,3.853989216703688,0.5718362275019812,0.0876172401697649,0.358517205556835,0.0101415682844521,0.6087605199088783,Welterweight,1979-04-26
bogdan grad,2026-08-01,bogdan grad,70.0,0.504610332344122,4.214784414428795,0.421607689886548,0.1057339260261964,0.3499729878696376,0.022431309704308,0.4290781459552525,Featherweight,1995-09-28
bogdan guskov,2026-07-25,bogdan guskov,76.0,0.496675137318814,3.695803989702552,0.5212316042192611,0.0482014787299229,0.323735011922633,0.0120083064774977,0.7949926943784682,Light Heavyweight,1992-09-12
bojan mihajlovic,2017-09-02,bojan mihajlovic,73.0,0.493,2.928990544297642,0.4377217214258943,0.0474169803123751,0.3508905000306532,0.0103000318961737,0.8816604169578344,Light Heavyweight,1980-03-30
