name,dob,event_date,name_key,source
gray maynard,1979-05-09,2009-03-07,gray maynard,odds_frame
junie browning,1984-05-12,2009-04-01,junie browning,odds_frame
martin kampmann,1982-04-17,2009-04-01,martin kampmann,odds_frame
ryan bader,1983-06-07,2009-04-01,ryan bader,odds_frame
tyson griffin,1984-04-20,2009-04-01,tyson griffin,odds_frame
cole miller,1984-04-26,2009-04-01,cole miller,odds_frame
gleison tibau,1983-10-07,2009-04-01,gleison tibau,odds_frame
tim credeur,1977-07-09,2009-04-01,tim credeur,odds_frame
nick catone,1981-09-01,2009-04-01,nick catone,odds_frame
carlos condit,1984-04-26,2009-04-01,carlos condit,odds_frame
carmelo marrero,1981-01-26,2009-04-01,carmelo marrero,odds_frame
rafael dos anjos,1984-10-26,2009-04-01,rafael dos anjos,odds_frame
jeremy stephens,1986-05-25,2009-04-01,jeremy stephens,odds_frame
ryo chonan,1976-10-08,2009-04-18,ryo chonan,odds_frame
matt wiman,1983-09-19,2009-04-18,matt wiman,odds_frame
cheick kongo,1975-05-17,2009-04-18,cheick kongo,odds_frame
mauricio rua,1981-11-25,2009-04-18,mauricio rua,odds_frame
sam stout,1984-04-23,2009-04-18,sam stout,odds_frame
krzysztof soszynski,1977-08-02,2009-04-18,krzysztof soszynski,odds_frame
anderson silva,1975-04-14,2009-04-18,anderson silva,odds_frame
ed herman,1980-10-02,2009-04-18,ed herman,odds_frame
chuck liddell,1969-12-17,2009-04-18,chuck liddell,odds_frame
mark bocek,1981-10-24,2009-04-18,mark bocek,odds_frame
eliot marshall,1980-07-07,2009-04-18,eliot marshall,odds_frame
antoni hardonk,1976-02-05,2009-04-18,antoni hardonk,odds_frame
vinny magalhaes,1984-07-02,2009-04-18,vinny magalhaes,odds_frame
david bielkheden,1979-06-06,2009-04-18,david bielkheden,odds_frame
david loiseau,1979-12-17,2009-04-18,david loiseau,odds_frame
thales leites,1981-09-06,2009-04-18,thales leites,odds_frame
tj grant,1984-02-26,2009-04-18,tj grant,odds_frame
brian stann,1980-09-24,2009-04-18,brian stann,odds_frame
kyle bradley,1982-08-19,2009-05-23,kyle bradley,odds_frame
brock larson,1977-08-23,2009-05-23,brock larson,odds_frame
rashad evans,1979-09-25,2009-05-23,rashad evans,odds_frame
sean sherk,1973-08-05,2009-05-23,sean sherk,odds_frame
mike pyle,1975-09-18,2009-05-23,mike pyle,odds_frame
pat barry,1979-07-07,2009-05-23,pat barry,odds_frame
dan miller,1981-06-30,2009-05-23,dan miller,odds_frame
lyoto machida,1978-05-30,2009-05-23,lyoto machida,odds_frame
chael sonnen,1977-04-03,2009-05-23,chael sonnen,odds_frame
frankie edgar,1981-10-16,2009-05-23,frankie edgar,odds_frame
phillipe nover,1984-02-03,2009-05-23,phillipe nover,odds_frame
tim hague,1983-05-09,2009-05-23,tim hague,odds_frame
ben saunders,1983-04-13,2009-06-13,ben saunders,odds_frame
wanderlei silva,1976-07-03,2009-06-13,wanderlei silva,odds_frame
cheick kongo,1975-05-17,2009-06-13,cheick kongo,odds_frame
mostapha al-turk,1973-07-14,2009-06-13,mostapha al turk,odds_frame
justin buchholz,1983-08-22,2009-06-13,justin buchholz,odds_frame
peter sobotta,1987-01-11,2009-06-13,peter sobotta,odds_frame
denis stojnic,1980-02-02,2009-06-13,denis stojnic,odds_frame
rick story,1984-08-28,2009-06-13,rick story,odds_frame
mike swick,1979-06-19,2009-06-13,mike swick,odds_frame
rich franklin,1974-10-05,2009-06-13,rich franklin,odds_frame
cain velasquez,1982-07-28,2009-06-13,cain velasquez,odds_frame
mirko filipovic,1974-09-10,2009-06-13,mirko filipovic,odds_frame
terry etim,1986-01-11,2009-06-13,terry etim,odds_frame
paul taylor,1979-12-15,2009-06-13,paul taylor,odds_frame
stefan struve,1988-02-18,2009-06-13,stefan struve,odds_frame
john hathaway,1987-07-23,2009-06-13,john hathaway,odds_frame
nate diaz,1985-04-16,2009-06-20,nate diaz,odds_frame
brad blackburn,1977-05-25,2009-06-20,brad blackburn,odds_frame
melvin guillard,1983-03-30,2009-06-20,melvin guillard,odds_frame
joe stevenson,1982-06-15,2009-06-20,joe stevenson,odds_frame
ross pearson,1984-09-26,2009-06-20,ross pearson,odds_frame
diego sanchez,1981-12-31,2009-06-20,diego sanchez,odds_frame
edgar garcia,1984-02-22,2009-06-20,edgar garcia,odds_frame
gleison tibau,1983-10-07,2009-06-20,gleison tibau,odds_frame
clay guida,1981-12-08,2009-06-20,clay guida,odds_frame
andre winner,1981-11-09,2009-06-20,andre winner,odds_frame
michael bisping,1979-02-28,2009-07-11,michael bisping,odds_frame
dan henderson,1970-08-24,2009-07-11,dan henderson,odds_frame
thiago alves,1983-10-03,2009-07-11,thiago alves,odds_frame
paulo thiago,1981-01-25,2009-07-11,paulo thiago,odds_frame
frank mir,1979-05-24,2009-07-11,frank mir,odds_frame
georges st-pierre,1981-05-19,2009-07-11,georges st pierre,odds_frame
cb dollaway,1983-08-10,2009-07-11,cb dollaway,odds_frame
mac danzig,1980-01-02,2009-07-11,mac danzig,odds_frame
tj grant,1984-02-26,2009-07-11,tj grant,odds_frame
brock lesnar,1977-07-12,2009-07-11,brock lesnar,odds_frame
matt grice,1981-07-29,2009-07-11,matt grice,odds_frame
yoshihiro akiyama,1975-07-29,2009-07-11,yoshihiro akiyama,odds_frame
shannon gugerty,1981-12-30,2009-07-11,shannon gugerty,odds_frame
dong hyun kim,1981-11-17,2009-07-11,dong hyun kim,odds_frame
jim miller,1983-08-30,2009-07-11,jim miller,odds_frame
tom lawlor,1983-05-15,2009-07-11,tom lawlor,odds_frame
alan belcher,1984-04-24,2009-07-11,alan belcher,odds_frame
jon fitch,1978-02-24,2009-07-11,jon fitch,odds_frame
alessio sakara,1981-09-02,2009-08-08,alessio sakara,odds_frame
george sotiropoulos,1977-07-09,2009-08-08,george sotiropoulos,odds_frame
george roop,1981-11-10,2009-08-08,george roop,odds_frame
kenny florian,1976-05-26,2009-08-08,kenny florian,odds_frame
forrest griffin,1979-03-16,2009-08-08,forrest griffin,odds_frame
shane nelson,1984-11-29,2009-08-08,shane nelson,odds_frame
amir sadollah,1980-08-27,2009-08-08,amir sadollah,odds_frame
josh neer,1983-03-24,2009-08-08,josh neer,odds_frame
tamdan mccrory,1986-11-05,2009-08-08,tamdan mccrory,odds_frame
thales leites,1981-09-06,2009-08-08,thales leites,odds_frame
john howard,1983-03-01,2009-08-08,john howard,odds_frame
johny hendricks,1983-09-12,2009-08-08,johny hendricks,odds_frame
kurt pellegrino,1979-05-07,2009-08-08,kurt pellegrino,odds_frame
aaron riley,1980-12-09,2009-08-08,aaron riley,odds_frame
anderson silva,1975-04-14,2009-08-08,anderson silva,odds_frame
bj penn,1978-12-13,2009-08-08,bj penn,odds_frame
randy couture,1963-06-22,2009-08-29,randy couture,odds_frame
chris leben,1980-07-21,2009-08-29,chris leben,odds_frame
demian maia,1977-11-06,2009-08-29,demian maia,odds_frame
krzysztof soszynski,1977-08-02,2009-08-29,krzysztof soszynski,odds_frame
keith jardine,1975-10-31,2009-08-29,keith jardine,odds_frame
chris tuchscherer,1975-09-08,2009-08-29,chris tuchscherer,odds_frame
aaron simpson,1974-07-20,2009-08-29,aaron simpson,odds_frame
mark munoz,1978-02-09,2009-08-29,mark munoz,odds_frame
ed herman,1980-10-02,2009-08-29,ed herman,odds_frame
marcus aurelio,1973-08-18,2009-08-29,marcus aurelio,odds_frame
evan dunham,1981-12-18,2009-08-29,evan dunham,odds_frame
tim hague,1983-05-09,2009-08-29,tim hague,odds_frame
antonio rodrigo nogueira,1976-06-02,2009-08-29,antonio rodrigo nogueira,odds_frame
jake rosholt,1982-02-09,2009-08-29,jake rosholt,odds_frame
nate marquardt,1979-04-20,2009-08-29,nate marquardt,odds_frame
brandon vera,1977-10-10,2009-08-29,brandon vera,odds_frame
nick catone,1981-09-01,2009-08-29,nick catone,odds_frame
gabriel gonzaga,1979-05-18,2009-08-29,gabriel gonzaga,odds_frame
thiago silva,1982-11-12,2009-08-29,thiago silva,odds_frame
todd duffee,1985-12-06,2009-08-29,todd duffee,odds_frame
justin mccully,1976-02-18,2009-08-29,justin mccully,odds_frame
mike russow,1976-09-11,2009-08-29,mike russow,odds_frame
carlos condit,1984-04-26,2009-09-16,carlos condit,odds_frame
gray maynard,1979-05-09,2009-09-16,gray maynard,odds_frame
nate diaz,1985-04-16,2009-09-16,nate diaz,odds_frame
mike pierce,1980-09-01,2009-09-16,mike pierce,odds_frame
brian stann,1980-09-24,2009-09-16,brian stann,odds_frame
mike pyle,1975-09-18,2009-09-16,mike pyle,odds_frame
jeremy stephens,1986-05-25,2009-09-16,jeremy stephens,odds_frame
chris wilson,1977-06-07,2009-09-16,chris wilson,odds_frame
steve cantwell,1986-12-08,2009-09-16,steve cantwell,odds_frame
roger huerta,1983-05-20,2009-09-16,roger huerta,odds_frame
justin buchholz,1983-08-22,2009-09-16,justin buchholz,odds_frame
brock larson,1977-08-23,2009-09-16,brock larson,odds_frame
jake ellenberger,1985-03-28,2009-09-16,jake ellenberger,odds_frame
melvin guillard,1983-03-30,2009-09-16,melvin guillard,odds_frame
rich franklin,1974-10-05,2009-09-19,rich franklin,odds_frame
mirko filipovic,1974-09-10,2009-09-19,mirko filipovic,odds_frame
martin kampmann,1982-04-17,2009-09-19,martin kampmann,odds_frame
frank trigg,1972-05-07,2009-09-19,frank trigg,odds_frame
rob emerson,1981-07-30,2009-09-19,rob emerson,odds_frame
steve lopez,1984-07-30,2009-09-19,steve lopez,odds_frame
rafaello oliveira,1982-01-26,2009-09-19,rafaello oliveira,odds_frame
josh koscheck,1977-11-30,2009-09-19,josh koscheck,odds_frame
brian foster,1984-04-03,2009-09-19,brian foster,odds_frame
igor pokrajac,1979-01-02,2009-09-19,igor pokrajac,odds_frame
cole miller,1984-04-26,2009-09-19,cole miller,odds_frame
efrain escudero,1986-01-15,2009-09-19,efrain escudero,odds_frame
rick story,1984-08-28,2009-09-19,rick story,odds_frame
nik lentz,1984-08-13,2009-09-19,nik lentz,odds_frame
jim miller,1983-08-30,2009-09-19,jim miller,odds_frame
junior dos santos,1984-01-30,2009-09-19,junior dos santos,odds_frame
paul daley,1983-02-21,2009-09-19,paul daley,odds_frame
rafael dos anjos,1984-10-26,2009-09-19,rafael dos anjos,odds_frame
vladimir matyushenko,1971-01-04,2009-09-19,vladimir matyushenko,odds_frame
vitor belfort,1977-04-01,2009-09-19,vitor belfort,odds_frame
pat barry,1979-07-07,2009-10-24,pat barry,odds_frame
yushin okami,1981-07-21,2009-10-24,yushin okami,odds_frame
ben rothwell,1981-10-17,2009-10-24,ben rothwell,odds_frame
chase gormley,,2009-10-24,chase gormley,odds_frame
eric schafer,1977-09-20,2009-10-24,eric schafer,odds_frame
gleison tibau,1983-10-07,2009-10-24,gleison tibau,odds_frame
anthony johnson,1984-03-06,2009-10-24,anthony johnson,odds_frame
lyoto machida,1978-05-30,2009-10-24,lyoto machida,odds_frame
stefan struve,1988-02-18,2009-10-24,stefan struve,odds_frame
cain velasquez,1982-07-28,2009-10-24,cain velasquez,odds_frame
chael sonnen,1977-04-03,2009-10-24,chael sonnen,odds_frame
ryan bader,1983-06-07,2009-10-24,ryan bader,odds_frame
yoshiyuki yoshida,1974-05-10,2009-10-24,yoshiyuki yoshida,odds_frame
josh neer,1983-03-24,2009-10-24,josh neer,odds_frame
mauricio rua,1981-11-25,2009-10-24,mauricio rua,odds_frame
antoni hardonk,1976-02-05,2009-10-24,antoni hardonk,odds_frame
brandon vera,1977-10-10,2009-11-14,brandon vera,odds_frame
mike swick,1979-06-19,2009-11-14,mike swick,odds_frame
denis kang,1977-09-17,2009-11-14,denis kang,odds_frame
aaron riley,1980-12-09,2009-11-14,aaron riley,odds_frame
paul taylor,1979-12-15,2009-11-14,paul taylor,odds_frame
jared hamman,1982-03-07,2009-11-14,jared hamman,odds_frame
randy couture,1963-06-22,2009-11-14,randy couture,odds_frame
dan hardy,1982-05-17,2009-11-14,dan hardy,odds_frame
john hathaway,1987-07-23,2009-11-14,john hathaway,odds_frame
alexander gustafsson,1987-01-15,2009-11-14,alexander gustafsson,odds_frame
ross pearson,1984-09-26,2009-11-14,ross pearson,odds_frame
michael bisping,1979-02-28,2009-11-14,michael bisping,odds_frame
jacob volkmann,1980-09-05,2009-11-21,jacob volkmann,odds_frame
marcus davis,1973-08-24,2009-11-21,marcus davis,odds_frame
luiz cane,1981-04-24,2009-11-21,luiz cane,odds_frame
anthony johnson,1984-03-06,2009-11-21,anthony johnson,odds_frame
fabricio camoes,1978-12-23,2009-11-21,fabricio camoes,odds_frame
caol uno,1975-05-08,2009-11-21,caol uno,odds_frame
paulo thiago,1981-01-25,2009-11-21,paulo thiago,odds_frame
rogerio nogueira,1976-06-02,2009-11-21,rogerio nogueira,odds_frame
josh koscheck,1977-11-30,2009-11-21,josh koscheck,odds_frame
jason dent,1980-06-12,2009-11-21,jason dent,odds_frame
ben saunders,1983-04-13,2009-11-21,ben saunders,odds_frame
amir sadollah,1980-08-27,2009-11-21,amir sadollah,odds_frame
phil baroni,1976-04-16,2009-11-21,phil baroni,odds_frame
george sotiropoulos,1977-07-09,2009-11-21,george sotiropoulos,odds_frame
marcus jones,1973-08-15,2009-12-05,marcus jones,odds_frame
mark bocek,1981-10-24,2009-12-05,mark bocek,odds_frame
john howard,1983-03-01,2009-12-05,john howard,odds_frame
brian stann,1980-09-24,2009-12-05,brian stann,odds_frame
matt mitrione,1978-07-15,2009-12-05,matt mitrione,odds_frame
frankie edgar,1981-10-16,2009-12-05,frankie edgar,odds_frame
matt hamill,1976-10-05,2009-12-05,matt hamill,odds_frame
roy nelson,1976-06-20,2009-12-05,roy nelson,odds_frame
matt veach,1981-05-31,2009-12-05,matt veach,odds_frame
joe brammer,1983-08-23,2009-12-05,joe brammer,odds_frame
dennis hallman,1975-12-02,2009-12-05,dennis hallman,odds_frame
jon jones,1987-07-19,2009-12-05,jon jones,odds_frame
rodney wallace,1981-11-21,2009-12-05,rodney wallace,odds_frame
brendan schaub,1983-03-18,2009-12-05,brendan schaub,odds_frame
matt wiman,1983-09-19,2009-12-12,matt wiman,odds_frame
jon fitch,1978-02-24,2009-12-12,jon fitch,odds_frame
stefan struve,1988-02-18,2009-12-12,stefan struve,odds_frame
tj grant,1984-02-26,2009-12-12,tj grant,odds_frame
mike pierce,1980-09-01,2009-12-12,mike pierce,odds_frame
kenny florian,1976-05-26,2009-12-12,kenny florian,odds_frame
bj penn,1978-12-13,2009-12-12,bj penn,odds_frame
johny hendricks,1983-09-12,2009-12-12,johny hendricks,odds_frame
diego sanchez,1981-12-31,2009-12-12,diego sanchez,odds_frame
clay guida,1981-12-08,2009-12-12,clay guida,odds_frame
frank mir,1979-05-24,2009-12-12,frank mir,odds_frame
cheick kongo,1975-05-17,2009-12-12,cheick kongo,odds_frame
rousimar palhares,1980-02-26,2009-12-12,rousimar palhares,odds_frame
kevin burns,1980-03-03,2009-12-12,kevin burns,odds_frame
lucio linhares,1973-12-08,2009-12-12,lucio linhares,odds_frame
alan belcher,1984-04-24,2009-12-12,alan belcher,odds_frame
paul buentello,1974-01-16,2009-12-12,paul buentello,odds_frame
shane nelson,1984-11-29,2009-12-12,shane nelson,odds_frame
ricardo funch,1980-08-14,2009-12-12,ricardo funch,odds_frame
wilson gouveia,1978-10-03,2009-12-12,wilson gouveia,odds_frame
damarques johnson,1982-06-28,2009-12-12,damarques johnson,odds_frame
edgar garcia,1984-02-22,2009-12-12,edgar garcia,odds_frame
sam stout,1984-04-23,2010-01-02,sam stout,odds_frame
jim miller,1983-08-30,2010-01-02,jim miller,odds_frame
joe lauzon,1984-05-22,2010-01-02,joe lauzon,odds_frame
junior dos santos,1984-01-30,2010-01-02,junior dos santos,odds_frame
duane ludwig,1978-08-04,2010-01-02,duane ludwig,odds_frame
thiago silva,1982-11-12,2010-01-02,thiago silva,odds_frame
rashad evans,1979-09-25,2010-01-02,rashad evans,odds_frame
martin kampmann,1982-04-17,2010-01-02,martin kampmann,odds_frame
jake ellenberger,1985-03-28,2010-01-02,jake ellenberger,odds_frame
cole miller,1984-04-26,2010-01-02,cole miller,odds_frame
dan lauzon,1988-03-30,2010-01-02,dan lauzon,odds_frame
gilbert yvel,1976-06-30,2010-01-02,gilbert yvel,odds_frame
mike pyle,1975-09-18,2010-01-02,mike pyle,odds_frame
jacob volkmann,1980-09-05,2010-01-02,jacob volkmann,odds_frame
jay silva,,2010-01-11,jay silva,odds_frame
gray maynard,1979-05-09,2010-01-11,gray maynard,odds_frame
chris leben,1980-07-21,2010-01-11,chris leben,odds_frame
rafael dos anjos,1984-10-26,2010-01-11,rafael dos anjos,odds_frame
efrain escudero,1986-01-15,2010-01-11,efrain escudero,odds_frame
brad blackburn,1977-05-25,2010-01-11,brad blackburn,odds_frame
rick story,1984-08-28,2010-01-11,rick story,odds_frame
nate diaz,1985-04-16,2010-01-11,nate diaz,odds_frame
kyle bradley,1982-08-19,2010-01-11,kyle bradley,odds_frame
jesse lennox,1982-03-10,2010-01-11,jesse lennox,odds_frame
tom lawlor,1983-05-15,2010-01-11,tom lawlor,odds_frame
thiago tavares,1984-11-08,2010-01-11,thiago tavares,odds_frame
jesse forbes,1984-10-24,2010-01-11,jesse forbes,odds_frame
aaron simpson,1974-07-20,2010-01-11,aaron simpson,odds_frame
evan dunham,1981-12-18,2010-01-11,evan dunham,odds_frame
nick catone,1981-09-01,2010-01-11,nick catone,odds_frame
nik lentz,1984-08-13,2010-01-11,nik lentz,odds_frame
amir sadollah,1980-08-27,2010-01-11,amir sadollah,odds_frame
paulo thiago,1981-01-25,2010-02-06,paulo thiago,odds_frame
demian maia,1977-11-06,2010-02-06,demian maia,odds_frame
mac danzig,1980-01-02,2010-02-06,mac danzig,odds_frame
rob emerson,1981-07-30,2010-02-06,rob emerson,odds_frame
phil davis,1984-09-25,2010-02-06,phil davis,odds_frame
joey beltran,1981-12-08,2010-02-06,joey beltran,odds_frame
mike swick,1979-06-19,2010-02-06,mike swick,odds_frame
nate marquardt,1979-04-20,2010-02-06,nate marquardt,odds_frame
chael sonnen,1977-04-03,2010-02-06,chael sonnen,odds_frame
dan miller,1981-06-30,2010-02-06,dan miller,odds_frame
phillipe nover,1984-02-03,2010-02-06,phillipe nover,odds_frame
justin buchholz,1983-08-22,2010-02-06,justin buchholz,odds_frame
brian stann,1980-09-24,2010-02-06,brian stann,odds_frame
rolles gracie,1978-07-14,2010-02-06,rolles gracie,odds_frame
goran reljic,1984-03-20,2010-02-20,goran reljic,odds_frame
keith jardine,1975-10-31,2010-02-20,keith jardine,odds_frame
igor pokrajac,1979-01-02,2010-02-20,igor pokrajac,odds_frame
anthony perosh,1972-10-05,2010-02-20,anthony perosh,odds_frame
cb dollaway,1983-08-10,2010-02-20,cb dollaway,odds_frame
ryan bader,1983-06-07,2010-02-20,ryan bader,odds_frame
wanderlei silva,1976-07-03,2010-02-20,wanderlei silva,odds_frame
george sotiropoulos,1977-07-09,2010-02-20,george sotiropoulos,odds_frame
mirko filipovic,1974-09-10,2010-02-20,mirko filipovic,odds_frame
cain velasquez,1982-07-28,2010-02-20,cain velasquez,odds_frame
james te huna,1981-09-29,2010-02-20,james te huna,odds_frame
joe stevenson,1982-06-15,2010-02-20,joe stevenson,odds_frame
antonio rodrigo nogueira,1976-06-02,2010-02-20,antonio rodrigo nogueira,odds_frame
michael bisping,1979-02-28,2010-02-20,michael bisping,odds_frame
jon jones,1987-07-19,2010-03-21,jon jones,odds_frame
brandon vera,1977-10-10,2010-03-21,brandon vera,odds_frame
junior dos santos,1984-01-30,2010-03-21,junior dos santos,odds_frame
darren elkins,1984-05-16,2010-03-21,darren elkins,odds_frame
mike pierce,1980-09-01,2010-03-21,mike pierce,odds_frame
chase gormley,,2010-03-21,chase gormley,odds_frame
duane ludwig,1978-08-04,2010-03-21,duane ludwig,odds_frame
clay guida,1981-12-08,2010-03-21,clay guida,odds_frame
gabriel gonzaga,1979-05-18,2010-03-21,gabriel gonzaga,odds_frame
paul buentello,1974-01-16,2010-03-21,paul buentello,odds_frame
daniel roberts,1980-08-05,2010-03-21,daniel roberts,odds_frame
julio paulino,1975-12-04,2010-03-21,julio paulino,odds_frame
brendan schaub,1983-03-18,2010-03-21,brendan schaub,odds_frame
james irvin,1978-09-12,2010-03-21,james irvin,odds_frame
shannon gugerty,1981-12-30,2010-03-21,shannon gugerty,odds_frame
eliot marshall,1980-07-07,2010-03-21,eliot marshall,odds_frame
vladimir matyushenko,1971-01-04,2010-03-21,vladimir matyushenko,odds_frame
john howard,1983-03-01,2010-03-21,john howard,odds_frame
alessio sakara,1981-09-02,2010-03-21,alessio sakara,odds_frame
cheick kongo,1975-05-17,2010-03-21,cheick kongo,odds_frame
jon fitch,1978-02-24,2010-03-27,jon fitch,odds_frame
mark bocek,1981-10-24,2010-03-27,mark bocek,odds_frame
rory markham,1982-03-25,2010-03-27,rory markham,odds_frame
tomasz drwal,1982-01-22,2010-03-27,tomasz drwal,odds_frame
jared hamman,1982-03-07,2010-03-27,jared hamman,odds_frame
georges st-pierre,1981-05-19,2010-03-27,georges st pierre,odds_frame
kurt pellegrino,1979-05-07,2010-03-27,kurt pellegrino,odds_frame
ben saunders,1983-04-13,2010-03-27,ben saunders,odds_frame
jim miller,1983-08-30,2010-03-27,jim miller,odds_frame
rousimar palhares,1980-02-26,2010-03-27,rousimar palhares,odds_frame
rodney wallace,1981-11-21,2010-03-27,rodney wallace,odds_frame
